"file";"ID";"N";"M";"SD";"r";"method";"result"
"N132_M2_SD1_r0_E7U3W2V1";"E7U3W2V1";132;2;1;0;"diversity";"2, 2, 1, 3, 2, 2, 1, 3, 2, 2, 1, 3, 3, 1, 3, 1, 3, 3, 1, 3, 3, 3, 2, 3, 3, 3, 1, 1, 3, 3, 2, 2, 1, 2, 2, 3, 3, 3, 3, 1, 1, 2, 3, 3, 3, 2, 2, 2, 1, 3, 3, 1, 1, 3, 1, 2, 2, 1, 2, 3, 2, 3, 1, 1, 3, 1, 3, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 3, 3, 2, 3, 1, 2, 3, 1, 3, 3, 1, 2, 2, 1, 1, 3, 2, 3, 3, 1, 1, 2, 1, 1, 1, 2, 2, 3, 2, 2, 1, 1, 1, 3, 2, 2, 1, 2, 2, 1, 1, 2, 1, 3, 3, 1, 2, 2, 1, 3, 3"
"N132_M2_SD1_r0_E7U3W2V1";"E7U3W2V1";132;2;1;0;"k-means";"3, 1, 3, 3, 3, 2, 1, 1, 1, 3, 2, 1, 2, 2, 3, 1, 3, 1, 2, 1, 3, 3, 1, 1, 3, 2, 1, 3, 3, 2, 1, 2, 2, 1, 2, 2, 3, 3, 2, 1, 3, 1, 3, 2, 2, 1, 3, 3, 1, 1, 3, 2, 2, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 3, 3, 3, 3, 2, 3, 3, 2, 1, 3, 3, 3, 1, 2, 3, 3, 1, 1, 1, 1, 1, 2, 2, 3, 1, 2, 3, 1, 2, 3, 2, 1, 3, 2, 2, 1, 2, 3, 2, 3, 1, 2, 2, 2, 2, 1, 1, 1, 3, 2, 2, 1, 2, 3, 1, 3, 3, 1, 3, 1, 3, 3, 3"
"N132_M2_SD1_r0_E7U3W2V1";"E7U3W2V1";132;2;1;0;"k-plus";"3, 2, 3, 3, 1, 1, 2, 1, 3, 3, 2, 2, 2, 3, 2, 1, 3, 1, 2, 2, 1, 2, 3, 3, 1, 1, 1, 1, 1, 2, 2, 3, 3, 3, 2, 1, 3, 3, 3, 3, 2, 3, 1, 2, 3, 3, 1, 1, 2, 3, 2, 1, 2, 1, 3, 3, 2, 1, 3, 1, 2, 2, 2, 1, 1, 2, 1, 2, 3, 2, 2, 1, 2, 3, 3, 1, 2, 1, 1, 2, 3, 1, 1, 3, 1, 2, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 1, 2, 1, 1, 3, 2, 3, 2, 2, 1, 2, 2, 3, 1, 3, 3, 3, 2, 1, 2, 1, 2, 1, 2, 1, 3, 2, 1, 2, 3, 2, 1, 1, 2, 3, 2"
"N132_M2_SD1_r0_E7U3W2V1";"E7U3W2V1";132;2;1;0;"k-plus-skew-kurtosis";"2, 2, 3, 3, 1, 3, 3, 1, 2, 1, 2, 1, 2, 3, 2, 1, 1, 2, 2, 2, 1, 3, 2, 3, 3, 1, 3, 3, 1, 2, 3, 2, 3, 3, 1, 1, 3, 2, 1, 1, 2, 3, 1, 1, 2, 2, 1, 3, 2, 3, 1, 3, 2, 3, 2, 2, 1, 2, 1, 3, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 2, 3, 2, 2, 3, 2, 3, 2, 1, 1, 1, 3, 2, 2, 2, 1, 3, 3, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3, 3, 3, 1, 1, 2, 3, 1, 2, 3, 3, 3, 2, 3, 2, 3, 3, 2, 1, 1, 1, 2, 1, 1, 1, 1, 3, 3, 3, 2, 1, 3, 3, 1, 1"
"N132_M2_SD1_r0_E7U3W2V1";"E7U3W2V1";132;2;1;0;"k-plus-correlation";"3, 1, 1, 1, 1, 3, 1, 2, 3, 3, 1, 3, 3, 3, 1, 3, 2, 2, 3, 1, 2, 2, 1, 1, 3, 2, 1, 2, 3, 3, 1, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 2, 3, 3, 3, 1, 1, 2, 2, 2, 2, 3, 3, 3, 2, 2, 3, 1, 3, 1, 3, 2, 1, 2, 1, 3, 3, 1, 3, 2, 2, 3, 3, 1, 3, 2, 2, 2, 2, 3, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 3, 2, 2, 2, 1, 1, 3, 2, 2, 1, 3, 2, 2, 1, 2, 2, 2, 1, 1, 2, 3, 3, 3, 1, 3, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2"
"N132_M2_SD1_r0_E7U3W2V1";"E7U3W2V1";132;2;1;0;"random";"1, 3, 2, 1, 1, 3, 2, 2, 3, 1, 1, 3, 1, 2, 1, 1, 2, 2, 1, 3, 3, 1, 3, 2, 3, 3, 2, 3, 2, 2, 2, 1, 1, 3, 1, 2, 3, 3, 2, 3, 2, 1, 2, 2, 3, 2, 2, 1, 3, 1, 3, 1, 1, 1, 3, 2, 2, 1, 2, 2, 3, 1, 1, 3, 3, 1, 1, 2, 2, 1, 3, 1, 1, 3, 2, 2, 1, 1, 2, 1, 2, 3, 3, 2, 3, 2, 1, 3, 2, 3, 3, 2, 3, 3, 1, 3, 3, 2, 3, 1, 3, 3, 1, 3, 3, 2, 1, 3, 2, 1, 3, 1, 2, 2, 3, 1, 3, 1, 1, 1, 3, 1, 2, 2, 2, 2, 1, 1, 3, 2, 2, 2"
"N156_M4_SD2_r0.4_J2Z7S3I1";"J2Z7S3I1";156;4;2;0.4;"diversity";"1, 2, 3, 2, 2, 3, 1, 1, 3, 3, 1, 2, 2, 2, 3, 3, 1, 1, 2, 3, 2, 1, 3, 1, 3, 3, 1, 1, 3, 1, 3, 2, 3, 3, 2, 2, 1, 1, 2, 3, 2, 2, 1, 1, 2, 2, 3, 2, 3, 3, 3, 3, 1, 1, 1, 3, 1, 1, 1, 3, 1, 2, 1, 3, 3, 3, 3, 3, 2, 3, 3, 1, 2, 3, 3, 2, 2, 3, 1, 1, 2, 1, 3, 2, 3, 3, 1, 3, 3, 1, 2, 2, 1, 1, 1, 2, 2, 3, 1, 3, 2, 2, 3, 3, 2, 1, 2, 2, 2, 1, 3, 1, 2, 1, 2, 3, 1, 2, 2, 2, 2, 2, 3, 3, 3, 2, 2, 1, 1, 2, 1, 3, 2, 3, 1, 3, 2, 2, 2, 1, 3, 2, 1, 1, 1, 3, 1, 1, 1, 2, 1, 3, 1, 2, 1, 2"
"N156_M4_SD2_r0.4_J2Z7S3I1";"J2Z7S3I1";156;4;2;0.4;"k-means";"1, 1, 1, 3, 3, 2, 3, 3, 2, 2, 1, 1, 1, 1, 3, 2, 1, 2, 3, 2, 1, 2, 3, 3, 3, 2, 1, 3, 3, 2, 1, 3, 3, 3, 2, 2, 3, 1, 3, 2, 2, 1, 1, 2, 3, 1, 1, 1, 2, 1, 2, 2, 3, 3, 2, 2, 1, 2, 3, 2, 2, 1, 2, 1, 1, 3, 1, 3, 3, 2, 2, 2, 3, 3, 3, 1, 3, 3, 3, 1, 2, 3, 3, 2, 3, 2, 2, 3, 3, 1, 3, 3, 1, 2, 1, 1, 2, 2, 2, 3, 3, 2, 3, 2, 3, 1, 2, 1, 2, 3, 1, 3, 2, 1, 3, 3, 2, 3, 2, 1, 3, 3, 1, 1, 2, 3, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 3, 2, 3, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 3, 1, 2, 1, 3"
"N156_M4_SD2_r0.4_J2Z7S3I1";"J2Z7S3I1";156;4;2;0.4;"k-plus";"2, 3, 2, 3, 1, 2, 1, 1, 3, 1, 2, 1, 1, 3, 3, 2, 3, 2, 2, 1, 1, 2, 2, 1, 3, 2, 2, 1, 2, 2, 3, 3, 1, 3, 2, 3, 3, 2, 1, 3, 2, 1, 2, 2, 2, 1, 1, 2, 3, 3, 1, 2, 1, 1, 2, 3, 1, 3, 3, 3, 1, 2, 3, 2, 1, 3, 3, 2, 1, 1, 1, 3, 2, 2, 3, 3, 2, 3, 1, 3, 1, 1, 1, 3, 1, 2, 2, 2, 1, 1, 2, 2, 3, 1, 3, 1, 2, 3, 3, 1, 2, 1, 2, 2, 1, 2, 2, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 2, 1, 2, 3, 1, 1, 2, 1, 2, 3, 1, 1, 2, 3, 1, 3, 1, 1, 1, 3, 3, 3, 3, 3, 2, 1, 2, 3, 1, 1, 2, 1, 3, 2, 1, 1, 3, 3, 2"
"N156_M4_SD2_r0.4_J2Z7S3I1";"J2Z7S3I1";156;4;2;0.4;"k-plus-skew-kurtosis";"1, 2, 2, 2, 3, 1, 3, 2, 1, 2, 3, 2, 3, 2, 3, 2, 1, 1, 2, 1, 2, 2, 2, 3, 1, 2, 1, 1, 1, 2, 3, 1, 2, 3, 2, 3, 2, 1, 1, 3, 1, 3, 1, 2, 3, 1, 3, 1, 2, 1, 1, 3, 2, 3, 3, 2, 1, 2, 2, 2, 3, 1, 3, 1, 2, 2, 3, 1, 3, 3, 3, 1, 2, 3, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 3, 2, 1, 1, 1, 2, 3, 1, 1, 1, 3, 1, 3, 3, 1, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 1, 2, 3, 1, 3, 2, 1, 3, 3, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 3, 3, 2, 3, 2, 2, 3, 2, 2, 3, 3, 1, 3, 3, 2, 1, 3, 2, 3, 3, 3"
"N156_M4_SD2_r0.4_J2Z7S3I1";"J2Z7S3I1";156;4;2;0.4;"k-plus-correlation";"3, 1, 1, 3, 3, 1, 2, 2, 2, 1, 3, 3, 2, 1, 2, 1, 2, 1, 3, 3, 2, 2, 2, 1, 1, 2, 1, 3, 3, 2, 3, 1, 1, 2, 1, 2, 3, 1, 1, 2, 1, 2, 1, 2, 1, 3, 2, 1, 3, 2, 2, 1, 2, 1, 3, 1, 2, 2, 2, 3, 2, 1, 2, 1, 2, 3, 2, 1, 2, 3, 2, 3, 1, 3, 3, 2, 3, 2, 3, 3, 2, 3, 2, 3, 2, 1, 3, 1, 2, 2, 3, 3, 3, 1, 2, 3, 3, 3, 3, 2, 1, 1, 1, 3, 1, 2, 3, 1, 2, 3, 1, 2, 1, 2, 1, 1, 3, 3, 2, 3, 1, 3, 2, 2, 1, 1, 3, 3, 1, 3, 2, 2, 1, 3, 2, 1, 1, 1, 1, 3, 3, 1, 2, 2, 1, 1, 1, 2, 3, 3, 1, 3, 3, 3, 3, 2"
"N156_M4_SD2_r0.4_J2Z7S3I1";"J2Z7S3I1";156;4;2;0.4;"random";"1, 2, 3, 3, 2, 3, 2, 2, 1, 3, 3, 3, 3, 1, 1, 3, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 3, 2, 2, 1, 2, 2, 1, 1, 2, 2, 3, 3, 3, 1, 2, 2, 2, 3, 2, 2, 3, 3, 3, 2, 3, 3, 2, 1, 1, 3, 3, 3, 3, 1, 1, 2, 2, 3, 3, 1, 3, 2, 1, 3, 3, 1, 2, 3, 1, 2, 3, 1, 2, 2, 2, 3, 2, 1, 1, 1, 2, 1, 1, 2, 3, 2, 1, 1, 2, 3, 2, 1, 3, 1, 3, 2, 3, 3, 3, 1, 3, 2, 2, 1, 3, 1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 3, 1, 2, 2, 1, 1, 1, 2, 3, 3, 3, 2, 2, 2, 2, 3, 1, 2, 1, 1, 2, 1, 2, 3, 1, 3, 2, 1, 3, 2, 1, 3, 1, 2, 3"
"N252_M4_SD2_r0.2_J7E3A2O1";"J7E3A2O1";252;4;2;0.2;"diversity";"1, 1, 2, 3, 2, 2, 3, 2, 3, 1, 3, 3, 1, 1, 3, 3, 2, 1, 3, 1, 1, 1, 3, 3, 1, 3, 1, 3, 3, 2, 3, 1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 1, 3, 3, 2, 1, 1, 3, 2, 2, 1, 2, 2, 2, 3, 2, 3, 2, 2, 2, 1, 1, 2, 3, 2, 2, 1, 3, 1, 2, 2, 3, 1, 2, 3, 2, 3, 2, 2, 2, 3, 1, 2, 1, 3, 1, 1, 1, 1, 2, 3, 3, 1, 2, 3, 1, 3, 2, 2, 1, 2, 1, 3, 2, 1, 1, 3, 2, 1, 1, 3, 2, 3, 3, 3, 1, 2, 2, 1, 1, 2, 3, 3, 2, 1, 3, 3, 3, 2, 1, 1, 3, 3, 3, 1, 1, 1, 3, 1, 2, 1, 2, 2, 1, 2, 3, 3, 3, 1, 2, 2, 3, 1, 1, 2, 3, 1, 3, 3, 2, 1, 3, 2, 2, 3, 3, 3, 2, 3, 1, 3, 2, 1, 2, 3, 1, 2, 2, 1, 3, 1, 1, 3, 2, 3, 3, 2, 3, 3, 2, 1, 2, 3, 3, 1, 1, 2, 1, 3, 1, 2, 1, 2, 1, 1, 2, 2, 3, 2, 1, 3, 2, 1, 2, 3, 2, 3, 3, 2, 2, 1, 1, 3, 3, 2, 2, 2, 2, 3, 2, 2, 1, 3, 3, 1, 3, 3, 2, 2, 2, 1, 2, 3, 2, 1, 3, 1"
"N252_M4_SD2_r0.2_J7E3A2O1";"J7E3A2O1";252;4;2;0.2;"k-means";"2, 1, 3, 3, 1, 2, 2, 3, 2, 3, 3, 3, 3, 2, 2, 2, 1, 2, 3, 2, 2, 1, 2, 3, 2, 1, 3, 3, 3, 2, 1, 3, 2, 3, 3, 3, 1, 2, 3, 2, 1, 2, 1, 1, 1, 1, 2, 2, 1, 3, 2, 3, 1, 3, 3, 1, 1, 1, 3, 2, 2, 2, 1, 3, 1, 2, 2, 3, 3, 3, 1, 3, 1, 3, 1, 2, 1, 2, 2, 3, 3, 2, 2, 1, 1, 2, 3, 2, 3, 1, 2, 1, 2, 3, 2, 2, 1, 1, 1, 1, 1, 3, 3, 3, 2, 1, 3, 2, 3, 2, 1, 1, 1, 3, 3, 2, 1, 1, 1, 3, 1, 1, 3, 1, 3, 2, 2, 1, 2, 3, 1, 1, 3, 1, 3, 3, 1, 2, 1, 1, 3, 2, 2, 1, 1, 1, 3, 1, 1, 3, 3, 2, 3, 1, 2, 2, 2, 1, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 3, 2, 2, 3, 3, 2, 1, 2, 1, 3, 2, 2, 2, 3, 2, 1, 1, 3, 3, 3, 1, 1, 1, 2, 2, 1, 1, 3, 2, 1, 3, 2, 1, 1, 1, 3, 1, 3, 3, 1, 3, 3, 3, 3, 2, 1, 1, 2, 3, 1, 3, 2, 2, 3, 1, 2, 1, 1, 2, 3, 2, 1, 2, 3, 2, 1, 3, 2, 3, 2, 1, 3, 2, 3, 3, 2, 3, 1, 1, 1, 3, 2, 3, 1"
"N252_M4_SD2_r0.2_J7E3A2O1";"J7E3A2O1";252;4;2;0.2;"k-plus";"1, 1, 2, 2, 1, 2, 1, 1, 3, 2, 3, 2, 1, 3, 2, 1, 3, 1, 1, 2, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 1, 1, 2, 1, 1, 1, 2, 2, 3, 2, 3, 2, 1, 3, 2, 2, 1, 1, 2, 2, 1, 3, 3, 3, 2, 2, 2, 2, 3, 3, 2, 1, 2, 2, 2, 3, 3, 1, 2, 3, 1, 1, 1, 1, 2, 3, 3, 2, 3, 3, 2, 2, 1, 3, 3, 3, 2, 2, 3, 1, 1, 1, 3, 1, 2, 1, 2, 1, 1, 3, 2, 1, 3, 2, 2, 3, 3, 1, 3, 2, 1, 1, 2, 3, 2, 3, 2, 3, 2, 2, 1, 1, 1, 3, 3, 2, 2, 2, 3, 1, 2, 1, 3, 2, 2, 1, 3, 3, 3, 1, 2, 2, 3, 3, 2, 3, 3, 1, 1, 3, 2, 1, 3, 2, 2, 1, 2, 3, 1, 2, 3, 2, 2, 3, 2, 2, 2, 3, 3, 2, 1, 1, 3, 1, 3, 2, 1, 1, 1, 3, 1, 3, 1, 3, 1, 3, 1, 3, 2, 3, 3, 2, 1, 1, 2, 3, 1, 1, 2, 2, 2, 1, 3, 1, 3, 3, 1, 3, 2, 1, 1, 2, 1, 3, 2, 1, 3, 1, 2, 1, 1, 2, 1, 2, 3, 1, 2, 1, 1, 2, 3, 2, 1, 1, 1, 1, 3, 3, 3, 3, 1, 3, 3, 1, 3, 2, 1, 1, 3, 2"
"N252_M4_SD2_r0.2_J7E3A2O1";"J7E3A2O1";252;4;2;0.2;"k-plus-skew-kurtosis";"3, 1, 1, 1, 2, 3, 2, 1, 2, 3, 2, 3, 2, 3, 1, 1, 2, 1, 3, 1, 2, 2, 1, 3, 1, 2, 3, 2, 1, 3, 1, 1, 1, 3, 1, 3, 2, 3, 1, 2, 1, 3, 3, 1, 2, 3, 3, 2, 2, 1, 3, 3, 2, 3, 2, 2, 2, 1, 2, 3, 3, 3, 3, 3, 2, 2, 1, 3, 2, 3, 3, 2, 2, 3, 3, 1, 1, 3, 1, 2, 1, 3, 2, 1, 3, 1, 1, 2, 1, 1, 3, 2, 2, 1, 1, 3, 2, 1, 2, 2, 3, 3, 2, 1, 3, 2, 1, 1, 2, 2, 3, 1, 1, 1, 3, 2, 1, 2, 1, 1, 3, 2, 1, 2, 2, 3, 1, 3, 2, 2, 1, 3, 3, 2, 1, 2, 2, 3, 1, 2, 3, 1, 2, 1, 3, 3, 2, 2, 2, 3, 1, 2, 1, 3, 1, 3, 2, 2, 1, 2, 1, 3, 1, 2, 2, 1, 2, 1, 1, 2, 2, 3, 3, 3, 3, 1, 3, 3, 3, 1, 1, 3, 2, 3, 1, 3, 3, 2, 2, 3, 2, 3, 2, 3, 3, 1, 2, 3, 2, 3, 1, 1, 1, 1, 1, 2, 1, 3, 1, 3, 1, 2, 3, 1, 3, 3, 2, 2, 2, 3, 2, 2, 3, 3, 1, 2, 1, 2, 2, 2, 1, 1, 2, 3, 3, 1, 1, 2, 1, 3, 2, 1, 3, 3, 1, 1, 3, 3, 1, 1, 2, 2"
"N252_M4_SD2_r0.2_J7E3A2O1";"J7E3A2O1";252;4;2;0.2;"k-plus-correlation";"1, 1, 3, 1, 3, 1, 2, 1, 2, 3, 3, 2, 2, 3, 3, 1, 3, 2, 2, 2, 1, 1, 2, 1, 1, 3, 2, 1, 2, 1, 3, 1, 3, 3, 3, 2, 1, 3, 3, 3, 1, 1, 1, 2, 3, 2, 2, 3, 2, 1, 3, 1, 1, 3, 3, 2, 2, 1, 2, 3, 2, 1, 2, 2, 3, 1, 2, 3, 1, 1, 2, 1, 1, 1, 2, 1, 3, 3, 2, 3, 3, 2, 2, 2, 2, 3, 2, 2, 3, 1, 2, 3, 2, 2, 3, 1, 2, 1, 1, 1, 2, 3, 3, 1, 3, 1, 1, 2, 3, 2, 3, 2, 3, 3, 2, 3, 2, 3, 2, 2, 1, 2, 3, 1, 3, 1, 1, 2, 3, 2, 3, 2, 2, 3, 2, 3, 3, 1, 3, 3, 3, 2, 1, 1, 2, 3, 1, 2, 3, 1, 2, 2, 3, 2, 3, 2, 3, 3, 2, 3, 2, 1, 2, 3, 2, 3, 2, 2, 1, 2, 3, 2, 2, 2, 2, 1, 1, 3, 2, 1, 1, 1, 2, 1, 3, 1, 3, 3, 3, 1, 3, 1, 3, 1, 3, 1, 1, 3, 3, 1, 3, 2, 2, 3, 1, 2, 3, 2, 3, 1, 3, 3, 1, 2, 1, 3, 2, 1, 3, 2, 2, 1, 1, 1, 1, 1, 3, 3, 2, 3, 1, 1, 2, 2, 2, 3, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 3"
"N252_M4_SD2_r0.2_J7E3A2O1";"J7E3A2O1";252;4;2;0.2;"random";"1, 3, 1, 3, 3, 3, 1, 2, 1, 2, 1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 1, 2, 3, 2, 3, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 3, 3, 3, 3, 2, 3, 3, 3, 1, 1, 1, 2, 2, 3, 2, 1, 1, 1, 1, 3, 2, 2, 2, 2, 3, 2, 3, 2, 3, 3, 1, 1, 1, 2, 3, 3, 2, 1, 2, 3, 1, 1, 1, 1, 1, 3, 3, 1, 2, 2, 1, 2, 3, 3, 3, 3, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 3, 1, 3, 3, 1, 2, 1, 2, 3, 1, 3, 2, 2, 3, 1, 1, 2, 2, 3, 1, 3, 2, 2, 3, 2, 1, 2, 1, 1, 2, 3, 2, 2, 2, 1, 3, 3, 2, 3, 3, 1, 1, 2, 1, 3, 3, 3, 1, 3, 1, 3, 2, 3, 3, 1, 1, 2, 3, 2, 3, 3, 3, 2, 2, 1, 3, 1, 1, 3, 2, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 3, 1, 3, 3, 3, 2, 2, 3, 1, 3, 1, 3, 3, 3, 2, 2, 2, 2, 1, 1, 2, 1, 1, 2, 2, 3, 1, 2, 1, 1, 2, 1, 3, 2, 1, 2, 3, 3, 3, 3, 1, 2, 2, 1, 1, 3, 3, 1, 3, 1, 1, 3, 1, 1, 3, 2, 2, 1, 3, 2, 1"
"N216_M5_SD3_r0.2_U7X2I5S0";"U7X2I5S0";216;5;3;0.2;"diversity";"1, 2, 1, 1, 3, 3, 2, 2, 2, 3, 2, 2, 1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 1, 2, 2, 1, 3, 2, 1, 1, 3, 1, 1, 3, 2, 2, 3, 3, 1, 2, 3, 3, 2, 3, 3, 3, 1, 1, 1, 2, 1, 1, 1, 2, 3, 2, 2, 1, 1, 2, 1, 3, 3, 2, 2, 1, 2, 3, 1, 3, 3, 2, 1, 1, 1, 1, 1, 2, 2, 2, 3, 2, 2, 3, 3, 2, 1, 1, 2, 2, 3, 1, 2, 3, 1, 3, 3, 1, 3, 1, 1, 1, 2, 3, 2, 1, 3, 2, 2, 1, 3, 1, 1, 3, 2, 3, 3, 2, 2, 2, 3, 1, 2, 3, 3, 2, 1, 2, 1, 1, 3, 1, 3, 2, 3, 1, 3, 2, 2, 3, 2, 2, 1, 1, 1, 3, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 1, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 1, 1, 1, 2, 3, 1, 1, 2, 3, 3, 1, 1, 1, 1, 1, 3, 2, 2, 3, 1, 3, 3, 1, 3, 3, 3, 1, 3, 1, 1, 1, 3, 2, 1, 2, 3, 2, 1, 3, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2"
"N216_M5_SD3_r0.2_U7X2I5S0";"U7X2I5S0";216;5;3;0.2;"k-means";"3, 3, 1, 3, 1, 3, 2, 2, 1, 1, 3, 3, 3, 3, 1, 2, 2, 3, 1, 2, 2, 2, 3, 2, 3, 2, 3, 2, 3, 3, 1, 3, 3, 2, 2, 2, 2, 1, 3, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 3, 1, 2, 3, 2, 3, 2, 3, 1, 2, 1, 3, 3, 1, 3, 1, 1, 1, 2, 1, 1, 2, 1, 2, 3, 1, 1, 1, 3, 1, 1, 2, 2, 2, 2, 1, 2, 2, 1, 3, 3, 2, 2, 3, 1, 3, 2, 2, 3, 2, 3, 1, 2, 2, 1, 1, 3, 3, 2, 1, 3, 1, 1, 2, 2, 2, 1, 1, 3, 3, 1, 3, 3, 2, 1, 3, 1, 2, 1, 2, 1, 3, 1, 3, 1, 1, 1, 3, 1, 2, 3, 3, 1, 3, 2, 2, 2, 1, 2, 3, 2, 3, 2, 1, 3, 3, 2, 3, 2, 1, 1, 3, 2, 2, 3, 3, 1, 2, 3, 2, 2, 2, 3, 3, 1, 3, 1, 2, 2, 1, 3, 2, 2, 1, 2, 3, 2, 2, 3, 1, 1, 1, 1, 3, 2, 2, 3, 1, 2, 3, 1, 2, 3, 1, 3, 3, 2, 3, 3, 1, 1, 1, 3, 3, 1, 3"
"N216_M5_SD3_r0.2_U7X2I5S0";"U7X2I5S0";216;5;3;0.2;"k-plus";"1, 2, 2, 1, 1, 2, 3, 1, 3, 3, 1, 2, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 3, 2, 1, 3, 2, 1, 1, 1, 2, 2, 3, 3, 1, 2, 2, 3, 1, 2, 3, 3, 3, 2, 2, 2, 3, 3, 2, 3, 1, 2, 3, 2, 2, 2, 3, 2, 1, 3, 2, 2, 3, 1, 3, 1, 1, 2, 3, 1, 2, 3, 3, 2, 2, 2, 2, 1, 1, 3, 3, 3, 2, 2, 3, 1, 3, 1, 1, 1, 2, 3, 2, 3, 1, 3, 2, 2, 2, 1, 3, 1, 3, 3, 1, 2, 3, 1, 2, 1, 3, 1, 1, 1, 3, 2, 3, 2, 2, 2, 2, 2, 1, 1, 1, 3, 2, 1, 2, 1, 3, 2, 3, 3, 1, 1, 1, 1, 3, 3, 3, 2, 1, 1, 1, 2, 1, 2, 1, 1, 3, 3, 3, 2, 2, 3, 2, 3, 1, 3, 2, 3, 2, 3, 1, 3, 1, 2, 2, 1, 3, 1, 2, 3, 3, 1, 1, 3, 2, 2, 3, 1, 3, 1, 1, 3, 2, 3, 3, 3, 1, 3, 2, 3, 2, 2, 1, 1, 2, 2, 2, 1, 3, 3, 3, 1, 2, 1, 1, 3, 3, 2, 3, 2, 2, 2"
"N216_M5_SD3_r0.2_U7X2I5S0";"U7X2I5S0";216;5;3;0.2;"k-plus-skew-kurtosis";"3, 3, 3, 1, 3, 1, 1, 3, 2, 2, 2, 1, 2, 3, 3, 1, 1, 3, 1, 2, 1, 2, 1, 3, 1, 1, 3, 1, 3, 3, 2, 1, 2, 1, 3, 3, 1, 2, 2, 2, 1, 3, 1, 3, 3, 3, 1, 1, 2, 2, 3, 3, 3, 1, 1, 2, 1, 3, 2, 1, 2, 1, 2, 3, 2, 2, 3, 3, 1, 2, 2, 1, 2, 3, 3, 3, 3, 1, 2, 2, 2, 2, 2, 2, 1, 3, 2, 1, 2, 2, 3, 2, 2, 3, 2, 1, 2, 2, 2, 1, 1, 1, 1, 3, 1, 3, 2, 2, 3, 1, 1, 2, 1, 3, 2, 3, 1, 1, 2, 2, 3, 1, 1, 3, 1, 3, 2, 3, 1, 1, 2, 1, 2, 3, 2, 2, 2, 3, 3, 1, 3, 3, 3, 1, 3, 1, 1, 3, 1, 1, 3, 2, 2, 1, 3, 2, 2, 3, 3, 3, 2, 2, 3, 3, 1, 1, 3, 3, 2, 2, 2, 2, 1, 3, 1, 1, 1, 1, 3, 3, 2, 3, 1, 2, 1, 3, 3, 3, 2, 1, 3, 2, 1, 3, 3, 2, 3, 1, 1, 3, 2, 1, 1, 1, 2, 2, 3, 1, 3, 1, 2, 2, 1, 2, 2, 2"
